,pl_name,planet_status,mass,mass_error_min,mass_error_max,mass_sini,mass_sini_error_min,mass_sini_error_max,radius,radius_error_min,radius_error_max,orbital_period,orbital_period_error_min,orbital_period_error_max,semi_major_axis,semi_major_axis_error_min,semi_major_axis_error_max,eccentricity,eccentricity_error_min,eccentricity_error_max,inclination,inclination_error_min,inclination_error_max,angular_distance,discovered,updated,omega,omega_error_min,omega_error_max,tperi,tperi_error_min,tperi_error_max,tconj,tconj_error_min,tconj_error_max,tzero_tr,tzero_tr_error_min,tzero_tr_error_max,tzero_tr_sec,tzero_tr_sec_error_min,tzero_tr_sec_error_max,lambda_angle,lambda_angle_error_min,lambda_angle_error_max,impact_parameter,impact_parameter_error_min,impact_parameter_error_max,tzero_vr,tzero_vr_error_min,tzero_vr_error_max,k,k_error_min,k_error_max,temp_calculated,temp_calculated_error_min,temp_calculated_error_max,temp_measured,hot_point_lon,geometric_albedo,geometric_albedo_error_min,geometric_albedo_error_max,log_g,publication,detection_type,mass_detection_type,radius_detection_type,alternate_names,molecules,star_name,ra,dec,mag_v,mag_i,mag_j,mag_h,mag_k,star_distance,star_distance_error_min,star_distance_error_max,star_metallicity,star_metallicity_error_min,star_metallicity_error_max,star_mass,star_mass_error_min,star_mass_error_max,star_radius,star_radius_error_min,star_radius_error_max,star_sp_type,star_age,star_age_error_min,star_age_error_max,star_teff,star_teff_error_min,star_teff_error_max,star_detected_disc,star_magnetic_field,star_alternate_names
41,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.020923834803969768,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
42,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.021313624718414376,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
43,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.02171067602537265,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
44,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.022115123997254887,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
45,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.022527106426459803,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
46,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.022946763672319362,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
47,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.02337423870891815,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
48,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.023809677173803584,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
49,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.02425322741760353,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
50,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.024705040554568253,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
51,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.025165270514053917,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
52,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.02563407409296515,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
53,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.026111611009174595,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
54,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.026598043955937584,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
55,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.027093538657320514,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
56,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.027598263924661803,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
57,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.028112391714084643,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
58,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.028636097185081158,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
59,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.02916955876018796,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
60,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.029712958185773342,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
61,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.03026648059395692,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
62,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.03083031456568277,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
63,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.03140465219496752,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
64,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.03198968915434538,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
65,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.03258562476153226,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
66,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.0331926620473319,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
67,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.03381100782480685,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
68,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.034440872759738235,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
69,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.03508247144239792,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
70,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.035736022460657886,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
71,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.03640174847446141,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
72,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.037079876291681704,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
73,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.03777063694539366,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
74,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.03847426577258504,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
75,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.03919100249433404,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
76,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.03992109129748051,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
77,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.04066478091781856,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
78,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.041422324724838956,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
79,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.042193980808050265,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
80,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.042980012064907966,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
81,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.04378068629038169,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
82,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.04459627626819093,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
83,GJ 1214 b,Confirmed,0.02571,0.00135,0.00135,,,,0.24463,0.00473,0.00473,,3e-08,3e-08,0.04542705986374045,0.00032,0.00032,0.27,0.27,0.27,88.17,0.54,0.54,0.001077,2009,2022-09-09,,,,,,,,,,2454966.52513,2e-05,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,Published in a refereed paper,Primary Transit,Radial Velocity,Primary Transit,,He,GJ 1214,258.8291667,4.9638889,14.71,,,,,13.0,,,0.39,0.15,0.15,0.15,0.011,0.011,0.216,0.012,0.012,M,6.0,3.0,3.0,3026.0,150.0,150.0,,,
