,name,pow_received_kinetic,pow_received_magnetic,pow_received_spi,freq_max_planet,freq_max_star
837,HD 73267 c,0.000580057604807732,0.003135305759393267,0.25865601671126204,39.5546399070005,4.794626155926019
903,HD 95872 b,0.0002833339100836379,0.0031118019714753728,0.3290455265381661,46.805934320248916,4.426463420635604
713,HD 27969 b,0.004510803855580491,0.0030974336152674495,0.6304922829065216,70.74931631445797,3.475717571028262
1231,Kepler-37 d,0.0018767487021451477,0.00308553933676271,0.0038815591164714433,0.7212697758176024,5.733536960082024
655,HD 217786 Ab,0.0015866614490752254,0.003070693803734026,1.1757093633353968,134.22478248645413,3.5056555705181
1399,OGLE-2005-BLG-390L b,2.7335426999151723e-08,0.003061454920456198,6.658282318347751e-05,0.5743157336898499,264.06836549347605
907,HD 97037 b,0.003907702098296438,0.0029542979670502097,1.2172716198512,153.67067103596423,3.729561616595371
548,HD 168443 c,0.0011613100203395764,0.002923539865937155,1.9463933507665334,226.48229336224693,3.4018304332607867
460,HD 137510 b,0.03292416605769972,0.0028796315272510186,1.6362511080525988,258.95412812779784,4.557322942663123
60,BD+29 1539 b,0.001511056932086845,0.0028747511470140273,2.8553554378128014,515.9871646455845,5.194921352928454
1309,Kepler-9 b,0.012478494889743693,0.0028600564280681627,0.0006232315085902204,0.2020009194082783,9.26997464130444
696,HD 23965 b,0.002643645680402017,0.0028581588537470717,2.6116641433907333,371.312316881904,4.063576048578368
840,HD 73526 c,0.004360899742331847,0.0028064671308236037,0.34450432226640204,45.946221109078714,3.742959115284186
455,HD 135625 b,0.0037816666620755428,0.002773129779577684,0.2147274897404518,35.276719922503126,4.555863930657479
490,HD 14787 b,0.021008807245115314,0.002771471845435039,0.06664500596565452,14.529073109684228,6.042000669113706
823,HD 68402 b,0.016022637565915453,0.0027553788353367682,0.2660060362769506,48.18074064541749,4.990721071720909
614,HD 206255 b,0.01827209457540303,0.0027086507098701825,0.002641321401818923,0.30616767029888103,3.139721190019787
893,HD 92788 c,0.02868810997649793,0.002687593935050948,0.3706017802231319,42.69978860031944,3.0965769457740224
1270,Kepler-539 b,0.05669273679916685,0.002616342584386209,0.0028105368563243844,0.6901154268406929,6.424318454754239
1074,K2-365 b,0.00119125516105035,0.002598324470707929,0.004195910308687554,0.7063785475892301,4.374260960688458
725,HD 30177 b,0.00047152945117430814,0.002595595243068899,0.7460574770508346,86.48282301447348,3.0088084487925015
1228,Kepler-36 c,0.0003741281838338072,0.00258817129661396,0.003033256348428634,0.4213636789240745,3.595348542802561
523,HD 156411 b,0.012888140877893214,0.0025074780550334375,0.1950630936705082,24.486972757712564,3.147727520813391
779,HD 43197 c,0.00134634609379065,0.002472417813163412,0.33495164277902745,63.515080136523274,4.688313042179661
553,HD 170469 b,0.0020612594769876206,0.002465908043006957,0.15798332576484136,20.169434933939474,3.148178555282409
808,HD 62364 b,0.004868594759462162,0.0024137527043802186,0.8166711960215255,162.71721331337454,4.809268596685251
1340,LP 17-276 b,2.6748749562251176e-08,0.0023500825216217613,0.010035722133173643,218.45125285894596,511.5511015128482
684,HD 23127 b,0.0012112146949050475,0.002333058694791012,0.2472741049387884,33.51460752633539,3.162140512496489
657,HD 217958 Ab,0.003360728855368583,0.0023295690415431483,0.08308789832725054,13.190310518275602,3.698220757816178
640,HD 21411 b,0.1300750513502603,0.0023262686802345413,0.002265679733995693,0.49849245943576814,5.118231753229425
1051,K2-290 Ac,0.01635045637808472,0.002312717649674286,0.0015765830165935413,0.3347399101281494,4.910359239289848
457,HD 136418 b,0.020528513937717822,0.0022794071543971585,0.18504365597184594,43.6329034998948,5.374793957806003
1221,Kepler-29 c,2.956797424674987e-05,0.0022770594127567477,0.0022000227564550733,0.8316753710799005,8.6079756517015
1607,TOI-5678 b,0.0029121802650989097,0.002274152930960223,0.0015286682284876027,0.29957143032635253,4.456632470098766
853,HD 75898 b,0.01137266628109871,0.0022353326659011923,0.3080375640651451,49.28865971229706,3.576724528638496
757,HD 39392 b,0.0018677681747416098,0.0021778454043455842,0.8615387203220292,147.23013349553952,3.7217650472470463
495,HD 148284 b,0.0016264256723289164,0.002172950182826359,1.263851899212025,190.14878237749483,3.2692424776114604
1413,Pr 0211 c,0.020793603328970442,0.0021717816775481133,0.17015793166957754,83.47079124816041,10.65365177306097
964,HR 2562 b,0.14805471654221505,0.0021651489003983405,0.1611927660556274,71.59520500488823,9.61670198876247
122,Elias 2-27 b,0.001042585172320637,0.0021386077894807263,0.004752543048605692,61.599962629115886,277.19509021385596
1187,Kepler-167 d,0.00012418502918332938,0.0021345069839562316,0.00137822621858967,1.0876471594533015,16.84477066695842
584,HD 190984 b,0.002305077340407918,0.0021227714776564837,0.17474900755068185,39.91475729959734,4.848663206776281
366,HD 103891 b,0.010372229365301331,0.0021163723676066106,0.20108106055388197,31.396362718910197,3.304458128409903
520,HD 156098 c,0.007877297380562611,0.002113977139851057,0.25892531587102974,60.06577618996467,4.904027144886929
607,HD 204313 c,0.05771711206676569,0.0021116395333112934,0.0033098119483248,0.6888864574112041,4.395052952082444
1360,MARVELS-10 b,0.0023608318015580477,0.0020869806387548585,0.011431150371567788,2.518832375477359,4.598622386216752
1188,Kepler-167 e,0.00013867993001338873,0.0020588010245364803,0.08837946126179311,72.31061860188332,16.84477066695842
1216,Kepler-289 c,0.09351323716896458,0.002029129327608897,0.00016761317970158678,0.06386556364522655,7.731581039600966
899,HD 94771 b,0.005816843447039617,0.002024521791213774,0.11268992897404505,18.190959634670886,3.268082118674834
609,HD 204313 e,0.0033459634496141935,0.001990120636572032,0.5197993069754736,114.79432134064376,4.395052952082444
1084,K2-374 c,0.00016665725217200822,0.0019760212082417937,0.005905103021494395,1.135370431147934,3.7992835061346386
831,HD 72490 b,0.01290754827693067,0.001969261277809848,0.07960341408097907,25.85400035712216,6.3958666054158835
1365,MARVELS-17 b,0.003258275393160426,0.0019539147836988204,0.011647285201053792,2.295747223601386,3.851278956768763
896,HD 93351 c,0.0007241086640921555,0.0019294458200603177,0.31485271191382774,85.07084761526754,5.213218280463461
1660,TYC 8927-2833-1 b,0.00023237681104127175,0.0018925888557742184,0.018232568874421803,153.01103789206002,158.8295029183829
889,HD 89744 c,0.050905306135351845,0.0018803749088569257,0.23713859799107145,62.253402039354995,4.936342551464067
161,GJ 2030 c,0.0010324511625809322,0.0018056457831548062,0.33792840316390943,78.7440164504665,4.207512595012396
682,HD 22946 d,0.006952831435974465,0.0017929018813485455,0.001485089418584257,0.36455221550836825,4.401124571056604
601,HD 202432 b,0.015395861051040466,0.0017782572596992802,0.07220590108926006,41.75333813776575,10.28284053520447
499,HD 1502 b,0.04578851480987522,0.001766678127132243,0.08185302799446784,39.31532733194357,8.485639512698734
1494,TOI-1422 c,0.0014676862029547686,0.0017595190974595582,0.003524809139937231,0.8289248170927126,4.137838356997599
1070,K2-32 Ad,0.0017352677307124515,0.0017470743229387935,0.0008909852304562607,0.3438552824292295,6.742432020240596
588,HD 191939 d,0.007070619883319589,0.00171301098266839,0.0007731901298197825,0.28718999548451424,6.362724993555281
1002,K2-166 b,3.4645873736586484e-05,0.0017029536953243347,0.2560758984002726,55.25087075877798,3.674288565083016
1100,K2-392 b,0.0001123213123483529,0.0016861976563499136,0.003562632441124605,1.1778243621105016,5.57465501087626
792,HD 48679 b,0.0024418929275785745,0.0016361805750765223,1.666753361338323,447.8861855931106,4.396707357614953
852,HD 75784 c,0.00917085347671053,0.0015847490665101987,0.16488720459857598,69.01726207975791,6.633325000582289
1096,K2-389 c,0.00032566905772877787,0.0015611486739128412,0.002246623546170731,0.8923189283791042,6.200604966153518
1175,Kepler-1514 b,0.008520429535744832,0.001548690499614955,0.002551962769218643,0.7558768662394321,4.587133228366617
1109,K2-398 c,0.0005093475025398498,0.0015442223564882801,0.0019585350021350157,0.5649748047960438,4.4545883707342036
1460,TIC 139270665 c,0.0027894091029664453,0.0015358785318148646,0.2476172386997984,71.45470308222173,4.4320720575614425
1251,Kepler-432 b,0.006471327290387188,0.0015197433567360435,0.007842135013417146,3.0094226187821063,5.832021540920152
424,HD 11755 b,0.007278095105325711,0.0015015591844859187,0.07319713227011898,83.71786059340954,17.173804298186003
502,HD 151450 c,0.0017935644940198956,0.0014880122582001682,0.17557648500287504,44.69408114734802,3.787827317260503
841,HD 73534 b,0.0033350138743827532,0.001433909818335002,0.06338668407480805,25.7931194302788,5.834822839591186
803,HD 56957 b,0.0033620136867210343,0.0013740905630377413,0.21175384385787185,59.52241653601359,3.8624654627868
1310,Kepler-9 c,0.012755781079069075,0.001367236040172251,6.450842595204188e-05,0.043737252029324464,9.26997464130444
106,CoRoT-9 b,0.002354515607495265,0.001347532486007107,0.0009739779892554148,0.33346849742693446,4.613652857661571
865,HD 82886 b,0.005395584954685781,0.0013364416638651328,0.0778972617684203,30.989222515113262,5.316655189126897
416,HD 11505 Ab,0.0016213633982925528,0.0013046352222877463,0.18279351550600367,54.00993747077324,3.854801226557473
401,HD 11112 b,0.0025274756276278303,0.0013019386613652324,0.22697475505415718,64.7172439082911,3.7122138046190845
0,109 Psc b,0.014969725916996019,0.0012928400763967348,0.7182687016674705,66.19557969592319,1.1914802651504608
795,HD 50499 c,0.013556001448158337,0.0012907770920057404,0.10367094948262129,34.61025263444967,4.309222735204894
845,HD 74156 c,0.0071427601825725,0.0012821213649653591,0.3258282260760345,92.40959709824223,3.6362816136085447
1162,Kepler-117 b,0.00057768894571441,0.0012566625737531337,0.0002521540833780868,0.07976565286995249,3.975288017935968
739,HD 33632 A b,0.00815945520183901,0.0012537203714579116,0.45370578357845204,207.93968256340293,5.745975156147672
456,HD 136118 b,0.005217449264936267,0.0012521871815423847,1.2554059974960268,373.2681506935277,3.723111045420554
1204,Kepler-20 g,0.0002759256686404754,0.0012408189128124685,0.002032594714893262,0.6902440790714456,4.213667887125499
1232,Kepler-396 b,0.0006187644102895901,0.0012330755018122438,0.0011048014579256435,0.6542155923508719,7.301739276721149
693,HD 23596 b,0.003544915915935461,0.0012237314919519102,0.5588176772002048,127.8047421585286,2.798742670127689
1206,Kepler-23 b,2.6877183217578757e-05,0.0011378011065761406,0.06276388238250315,19.498511338611237,3.5347443363133926
1273,Kepler-60 b,2.0835950072732647e-05,0.001128211354616388,0.006727811762994048,2.287045603822132,3.835230398315033
952,HIP 68468 c,0.0006937010788291998,0.0011162297594230618,0.0631961393277381,20.383714236323687,3.6003636741419283
726,HD 30177 c,0.00022563123205775396,0.0011125861870916911,0.1912044130117363,51.70812472694407,3.0088084487925015
630,HD 210797 b,0.0001860070777495725,0.0011116438585236402,0.4166449001955854,231.5558331636533,6.178105617538222
1368,MARVELS-8 b,0.005823417152503175,0.001085803239547715,0.025876293609127375,10.039254597962264,4.21260298316708
809,HD 62549 b,0.0014930206044244997,0.0010854567512986856,0.1958533532631697,66.72506068709691,3.6980305109355425
902,HD 95544 b,0.0010811816054511491,0.0010787953686071572,0.20599320199496945,69.40120952435454,3.634571562824535
1194,Kepler-1972 c,2.6976541971547838e-05,0.0010664268117976607,0.008815942037534082,2.5596824765940234,3.0963384413221897
904,HD 96063 b,0.0025896175284191585,0.001045843202017657,0.05950424349246278,27.85640198900494,4.89602538288924
596,HD 19615 b,0.013822838932732654,0.001045629265915082,0.05204469403577844,106.98372192004342,21.494085552547546
533,HD 164428 b,0.09647665885408745,0.001013146470743154,0.029299929875719066,83.29045373293938,28.800556726265047
700,HD 24064 b,0.009366650791092257,0.0009795210926733405,0.05373514754058899,111.35576221183248,20.29869142814142
378,HD 107148 b,0.047316503407255184,0.0009753037607753188,0.0017962231333947286,0.42426042391505575,2.303626867395177
1315,L 26-16 b,8.053409452866336e-07,0.0009618172080298903,0.021303259527639676,149.93476364167444,67.69378909614906
1106,K2-396 c,0.0005089568680323866,0.0009365369786557852,0.0009421298674680976,0.5983660218154837,5.948138633024824
489,HD 147873 c,0.009785463944452339,0.0009109644803135882,0.13046870302648111,47.36302909116726,3.307002842923582
1148,Kepler-101 c,1.3486598069048788e-05,0.0009099248491519327,0.009282207857459835,3.3466375815579057,3.2806728133306553
492,HD 148164 b,0.007172425391452923,0.0008771163267151475,0.1129711263591071,57.670970689152746,4.477617564701638
399,HD 110537 b,0.0009465624046913051,0.0008704368080554771,0.33284920480107516,150.2244290223883,3.9285319178801252
1269,Kepler-538 b,0.000349934436629946,0.0008530862793315593,0.0004941360641954244,0.30312246712871416,5.233166255243593
716,HD 28185 c,0.0008614634153855255,0.0008503206284797534,0.3135450587704358,128.8772709240538,3.4950958066008555
1287,Kepler-68 d,0.0007367296692009415,0.0008486690215432175,0.059756232661434525,23.96202147968235,3.4031304213198696
908,HD 97619 b,0.017416485256561157,0.0008422573113382703,0.03812124547433725,59.68317841373339,13.186503420176441
770,HD 4113 Ac,0.000858885045594718,0.0008135855992551268,0.3281709718990446,170.24500938088545,4.220631921703055
504,HD 152581 b,0.000846785744311719,0.0008005968218102911,0.04954190262102618,31.5350490697118,5.096061863826719
1392,NLTT 51469 (AB)b,6.375002927578899e-08,0.0007629448629388973,0.01157828012250413,305.85692609809917,201.5428613678746
419,HD 11506 d,0.0075618164594338936,0.000749051588133753,0.1066893862869782,63.04010205856166,4.425959339204006
9,2MASS J1617-3828 b,1.4619459644274797e-06,0.0007438016660910707,0.012494439531748659,130.8091768719944,77.87150712135539
1065,K2-314 d,0.00040321227886959404,0.000735688473675003,0.0006728762517815409,0.33025374754939957,3.6108255391208144
1115,K2-402 b,0.00017845161113881153,0.0007314374886715462,0.0014854665435626812,0.8964430272906967,4.414047825311779
1562,TOI-2525 c,0.00338536791109887,0.0007226405252251715,0.0003858361722582946,0.5125051827048307,9.598815275476793
1274,Kepler-60 c,2.5255007287813078e-05,0.0007162993772762897,0.002924989801121449,1.5661063175398284,3.835230398315033
801,HD 5583 b,0.006050052879487534,0.0007130665779358045,0.07563506258124451,83.93354849537455,7.913024218802842
1819,WASP-8 c,0.0007617505204172019,0.0006948959052420449,0.182058017025644,115.42572592900243,4.4056760376752
1047,K2-285 e,0.0004000516901371119,0.0006943815845214073,0.0006801415443179593,1.048378548973678,10.703283222385775
462,HD 13908 c,0.01018510331063767,0.000691982983016457,0.21421495601248913,73.10632027184239,2.3615685160711464
1207,Kepler-23 c,6.087305037900428e-05,0.0006468466255377274,0.02647377890016968,14.466805009672237,3.5347443363133926
458,HD 13724 b,0.03229503237200016,0.0006335937121733995,0.24423680531787567,258.2450244734249,6.699335241200529
786,HD 457 b,0.0008532968908733972,0.0006312509034027592,0.2834408982399029,171.35547156045592,3.8162557660959195
465,HD 140913 b,0.006528979996454522,0.0006300383102970243,0.6550467033447539,384.1307242868414,3.6946536976231314
1224,Kepler-338 b,0.0001449698760598157,0.0006119994338429431,0.0048633742857714535,2.8762557003149634,3.619435307149249
884,HD 88072 b,0.0021226344238029883,0.0006110978633402904,0.18550897518169254,59.50048595291118,1.9600463965649324
1154,Kepler-104 c,0.00046016017834083747,0.0006062992968685236,0.0005010395621784166,0.5053662900104428,6.115349952850187
900,HD 95127 b,0.008575219779593095,0.0006023630987054151,0.027406547767121717,74.3196156326596,16.33456148781697
1308,Kepler-93 c,0.00030269453503535846,0.0005922181633180586,0.14146718681905424,81.0000961624553,3.3908731244703283
535,HD 164595 b,0.041473659510115085,0.0005858338186977624,0.00084360687784754,0.5837370325287056,4.053699701383827
705,HD 25912 c,0.000550120387028681,0.0005828522754459126,0.1531701845186907,96.9201302387906,3.688062309496015
637,HD 213519 Ac,0.0005898346240239055,0.0005660975804262603,0.34197924554219394,226.9518913281236,3.7568629742521233
1198,Kepler-2002 b,3.5953059968427582e-06,0.0005638868476288418,0.07083320467054646,50.957583605612,4.056616005981707
825,HD 68988 c,0.0004823448656789506,0.0005512652451758956,0.2091212436462656,113.03249812078488,2.979653654642522
1227,Kepler-36 b,4.4930881518712394e-05,0.0005461944731451943,0.0022950142462169346,1.5107029696460732,3.595348542802561
1261,Kepler-48 f,0.0002581542058849459,0.0005424918366681083,0.005551598882195548,8.833317017762075,8.631751815149626
1233,Kepler-396 c,0.0034848425084703888,0.000538510717127492,0.00013263386768727612,0.1798400459477463,7.301739276721149
1349,LP 961-51 b,2.330456152924735e-08,0.000515877324937223,0.008127410965208826,153.32550465763404,97.32146131901386
1180,Kepler-1656 c,0.0002944071815160046,0.0004934328652944656,0.02213881041659234,16.232820796405758,3.6179935265984238
49,BD+15 2375 b,0.0025135151382891176,0.0004912932139135274,0.00013383145222633177,0.2547332491559676,9.351218610168178
121,Elias 2-24 b,0.049751784507660206,0.0004845138191490433,0.0018968521225743793,12.733044589184072,32.524074965462816
1166,Kepler-11 d,3.810487209559704e-05,0.00046492840356160544,0.0006542346533360926,0.516187543996298,3.6682595387575305
593,HD 194490 b,0.0005332535380468129,0.0004596246538533194,0.10372269533322781,84.023328115575,3.723311757051236
1776,WASP-47 c,0.0003915193698255036,0.0004568962415478192,0.03571009951050275,31.924309206739128,4.084585898809834
863,HD 80913 b,0.0010277786966522535,0.0004312679086053364,0.1814879924261719,156.1843574959979,3.711391608542242
1628,TOI-784 c,0.024277828792224815,0.0004290131462501291,0.004604415483482123,5.376677578949817,5.009681191440516
1294,Kepler-79 b,0.00021394525629364624,0.0004252044378788912,0.0008384296738769506,0.8986096670398841,4.557243502360917
1271,Kepler-539 c,0.0061147579983905935,0.00042410664282652876,0.02879468257682014,43.617852680680684,6.424318454754239
1503,TOI-1471 c,0.009683292996382377,0.0004000211357216689,0.0006546297782474812,0.6643319690243508,4.0594980182045495
746,HD 35759 b,0.06011414184982501,0.00039533022622800486,0.0016325436136156498,1.5176055387249696,3.6749728212177692
743,HD 34445 e,0.008787220620339476,0.0003891665700485132,0.0004482942590262697,0.49563324977837786,4.302617933078339
1158,Kepler-10 d,0.00013108822050212618,0.0003836038613348773,0.00028409056143248744,0.27316853581181605,3.6885598945711457
1288,Kepler-68 e,0.0003424844745943099,0.0003779137095543458,0.012436957523092233,11.199537731883133,3.4031304213198696
1661,UCAC3 113-933 b,1.4293467801650775e-05,0.0003770161628832373,0.0018794157420944076,113.2485586407412,227.1798414501351
641,HD 214823 b,0.006394132528369544,0.00034647851046062407,0.130699139963187,143.43408896456052,3.8023838188771015
1116,K2-403 b,0.0019736580734234306,0.0003156778164235685,0.0001461136535109771,0.33425925188656735,7.221654391593176
1203,Kepler-20 f,1.3628435618851301e-05,0.0002963195852316425,0.0025277717054136037,3.594494252804579,4.213667887125499
258,GJ 900 (ABC)b,5.377682857950798e-05,0.0002934058751285777,0.001843649762496553,94.65311104977245,150.63478674818452
50,BD+15 2940 b,0.011464365006059298,0.0002892236968418387,0.00015688002997451555,0.4127443427546308,7.60934611508178
1234,Kepler-39 b,0.004833489127134503,0.0002879083086097044,0.0027269368021557694,5.70461310707482,6.022895395420478
1590,TOI-4633 Ac,0.0002932768349985464,0.0002864706830183962,0.03620313400541674,45.08564510056728,3.567568361444083
1275,Kepler-60 d,2.523660098796969e-05,0.0002857602272153929,0.0009077693824458746,1.218330753772772,3.835230398315033
497,HD 149782 b,0.00020967286368748852,0.00027167676856413995,0.19874485245291246,288.2633183277371,3.9404515816282726
27,82 Eri d,0.015652187874983528,0.00025922972496326984,0.00025997853115236787,0.47487286869364037,4.735051105886293
1185,Kepler-1662 b,0.0003547212382391632,0.0002578031053072667,5.2175565889420224e-05,0.07466880992080462,3.689437908154019
1350,LSPM J0407+1911 (AB)b,2.1170465263812444e-08,0.00024809414742215085,0.0023421049039592835,181.20454135564123,191.9460828618427
1183,Kepler-1659 b,1.0899090115325358e-05,0.00023797599293135755,0.0009623861500743447,1.922188768004334,4.753131376963367
280,HAT-P-13 c,0.0011023899427695986,0.00021828767278524487,0.10267121717193604,157.9425581454684,3.357992083953435
1208,Kepler-23 d,4.5514611148179e-05,0.00021600869044101681,0.0014400598908497503,2.3564994226577998,3.5347443363133926
1152,Kepler-102 f,0.003036418650404574,0.00020831410283807434,0.0003047138057871496,1.8574200875877367,12.698039661830594
575,HD 188641 b,0.0007149106066871394,0.0002069865209306337,0.09015383642753533,161.40006390125495,3.7056257424780177
1572,TOI-286 c,0.0030074949822565555,0.0002049955016203575,0.00011089200862197921,0.4786550847152194,8.848440966455989
1463,TOI-1052 c,0.05495108144150308,0.00019116929751673161,0.004126171352575437,10.700047192009922,4.957429855198959
1279,Kepler-62 e,1.955048594298411e-06,0.00017395236722908604,0.008604356242588509,80.8805707489285,16.351446113978074
1181,Kepler-1657 b,0.001023424648757353,0.00017302732353897206,0.00030283329646392954,0.8167565667037466,4.666633569352634
1167,Kepler-11 e,8.070363293833811e-05,0.00017160717301229993,8.375437824030706e-05,0.1790326077282863,3.6682595387575305
1471,TOI-1136 e,0.49405314110881615,0.00016844767080151528,0.00016660251315783837,0.7673391704125152,7.758376120550972
1059,K2-309 e,11.528436252045182,0.00016711901001602455,0.00015339610996476357,1.3821070071558839,15.057510573453214
273,GSC 06784-00997 b,2.011476069167748e-06,0.00015049562982030745,0.0030955772418029713,130.06917552913748,63.23487014675366
531,HD 160508 b,0.0020013517312897377,0.00014856838818820756,0.16120201985403057,414.3447905006913,3.818719997094943
1155,Kepler-104 d,0.0004703803517581668,0.0001435135486699283,5.8819769310757067e-05,0.25064077699624815,6.115349952850187
371,HD 105618 c,0.0001915286890838649,0.00014159375784469235,0.04104411840016978,116.78271958576751,4.0287633799934115
422,HD 115594 b,0.00019301198464952702,0.00013692334500329018,0.03652264445627074,90.78624403303702,3.4035750692072706
704,HD 25912 b,0.03883970639468783,0.00013600974408741417,0.00017675167504586288,0.4792827126106296,3.688062309496015
1304,Kepler-87 b,0.00028161684148119364,0.0001316455484143379,6.212525693343219e-05,0.15564617117569976,3.298195705648715
1036,K2-263 b,0.0002578462495523031,0.00012142917965106062,0.0001430098133236814,0.649806590058971,5.51748717999674
763,HD 40307 f,0.03076015049974666,0.0001139280008452832,5.9925664373536545e-05,0.6756651257830201,12.845444072428139
1657,TYC 4282-605-1 b,0.00284940958616134,0.00011192082209702765,0.00015969215453339873,2.1858223906961176,15.319415010687639
1280,Kepler-62 f,8.433841158618894e-07,0.00010616443780092534,0.005938142217792074,91.45926310412679,16.351446113978074
1217,Kepler-289 d,0.005655316882835167,0.00010316545671066693,2.3950520820195117e-05,0.17949360044159263,7.731581039600966
1571,TOI-286 b,0.0014658839700344805,9.991691475042504e-05,8.681048751828485e-05,0.7687762137106422,8.848440966455989
612,HD 205158 c,0.0003025442038711978,9.979361741617344e-05,0.04576380102469567,176.19342277436184,3.842115084387857
1363,MARVELS-13 b,0.0003418710855230083,9.789496908509003e-05,0.07972707084865051,377.9049004676958,4.64020415582787
65,BPS CS 22963-0014 b,2.8021984393887624e-08,9.719434472036416e-05,0.003131178617889498,146.6428034689355,45.519125321337164
1664,UCAC4 840-013771 b,2.7013226834778025e-06,9.314583252142395e-05,0.0006306916509709952,187.800332496096,277.35928153191253
1656,TYC 2534-698-1 c,0.0006662360954051693,9.153712976630897e-05,0.08155371469174856,354.52347704691846,3.979225427843114
714,HD 28109 b,0.051583953244779,8.659119856994775e-05,0.00030092639758648584,2.068884483490494,5.953189502982121
1157,Kepler-10 c,0.00011497213266542011,8.367065370116087e-05,0.00011644751960873487,0.5133504181587469,3.6885598945711457
1659,TYC 8252-533-1 b,0.00211511660361449,8.087020485349467e-05,0.001648914148146891,52.9167789426445,25.952780853315428
1652,TYC 1422-614-1 b,0.0007380448584247822,7.913198120968833e-05,0.004953961181979271,50.0563661843823,7.995741756590119
816,HD 64114 b,0.11005621429306449,7.839192002077967e-05,0.000835633195455883,4.702870670387787,4.411828819940334
1437,S1429 b,0.0014804164197656736,6.994933825699416e-05,0.00014011246155655742,0.6906236646592341,3.447849519654148
1407,pi1 Cnc C,0.0003550378900670779,6.172928728633114e-05,0.012289930719915042,134.83669971168638,6.7725144778529645
1654,TYC 1744-123-1 b,9.775920915451124e-08,5.96819084598773e-05,0.0014254220595755671,165.77046922115045,69.40749866291176
1205,Kepler-22 b,3.061709154383933e-05,5.9622020026659285e-05,0.00700397875145436,53.842824287331624,4.58342045552978
1366,MARVELS-18 b,0.0006491735144420985,5.92669496412487e-05,0.0006910513109684615,4.9094268243707315,4.2104941810993095
1177,Kepler-1654 b,5.234852708408012e-05,5.550542682988321e-05,0.0026151597725299655,19.797734458175167,4.2019677455600215
1184,Kepler-1659 c,1.0937328542479147e-05,4.749577418656665e-05,9.317503970043656e-05,0.9324475963068125,4.753131376963367
1252,Kepler-432 c,0.0004829254189468833,4.2734655741393335e-05,0.0036127526159144443,49.30342999726177,5.832021540920152
1215,Kepler-289 b,0.003823422671113513,3.775009603300658e-05,3.458086167493502e-05,0.7082491504795707,7.731581039600966
1169,Kepler-11 g,2.0874952332733682e-05,3.7101094579032285e-05,3.633141015862733e-05,0.35921592983463163,3.6682595387575305
1297,Kepler-79 e,0.00016936386413990626,3.682796315604759e-05,5.256625141385301e-06,0.06504763966559844,4.557243502360917
1653,TYC 1422-614-1 c,0.00023761727053391588,2.975473525479337e-05,0.004327481297174485,116.28879441334179,7.995741756590119
1170,Kepler-129 d,7.629120256318672e-05,2.791697865431463e-05,0.006250810061122019,74.46836058561418,3.3258595487018017
483,HD 14651 Ab,0.09684934476894708,2.7445477508260816e-05,0.0006100871828637326,12.40317396324571,5.579711254405089
695,HD 238914 b,0.0006140510798180025,2.4569048301443416e-05,0.002278835897611177,79.07658106504543,8.52556492434016
1447,StKM 1-1526 (AB)b,4.7468953649615975e-07,2.056601498228201e-05,0.0014162879486778102,152.4145704160753,22.13222488845846
1809,WASP-81 c,2.608685215535572e-05,1.9259031735584497e-05,0.024242713093453765,459.60618417950917,3.651229156102269
554,HD 170573 b,7.661050261661561e-08,1.7870457959321988e-05,0.001902076685002883,131.17685201935328,12.324373868472613
1186,Kepler-1662 c,1.922840787729652e-05,1.772285238442585e-05,0.00025918311996772213,5.395519904024316,3.689437908154019
1362,MARVELS-12 b,0.00021791986152781018,1.686677668653804e-05,0.012747393198306832,301.0616402753688,3.9835120611812362
1448,StKM 1-760 (AB)b,1.501500700787753e-08,1.652445285066573e-05,0.00029830283839641107,157.85097582429216,87.4413740567168
1284,Kepler-67 b,0.001139950409909626,1.6336588953953915e-05,1.809833900611013e-05,1.3015080373104502,11.748150931767755
363,HD 103197 b,0.0059738761682745795,1.4300329735081574e-05,1.2234923604838428e-05,0.4360092910548496,5.096130414069587
84,CoRoT-20 c,0.0008877611939947457,1.2191663939357147e-05,0.002670530237044434,169.2078105431435,7.7247759019554385
1367,MARVELS-6 b,0.0013429309654578506,9.10363607234182e-06,0.0001874657972384976,7.279468787375408,3.535025354834602
39,BD+03 2562 b,0.00023980937278491788,8.625165501034889e-06,0.00037204320927196414,86.91400644731749,20.149479181009145
1295,Kepler-79 c,0.00026006452484977866,8.42265417267874e-06,4.125680666797491e-06,0.22322810632030515,4.557243502360917
61,BD+49 2561 (AB)b,6.640066387707346e-07,8.222062065915377e-06,0.001087861859729449,147.26265209673855,11.130114128937421
69,CD-26 134 b,1.1896922892112244e-05,8.030317679475485e-06,0.0005000419745592052,146.5460262101709,23.534247223341417
994,K2-138 g,0.0010928382733296842,6.487897951842495e-06,2.551021168731649e-06,0.21406445871796506,5.44420556090122
1214,Kepler-279 d,4.067166557348653e-05,5.568366201555302e-06,8.850771965287435e-06,0.7495077044750565,4.715445597031226
107,CPD-56 5307 b,1.1607073511098638e-06,5.5285843494984295e-06,0.000658550515192896,123.47474708837856,10.365803967386382
797,HD 51400 b,2.754352473331752e-06,5.208280357327429e-06,0.001369034067066526,143.22443657405685,5.448754254131356
57,BD+24 4329 b,5.1362153753793876e-08,3.2209985855485483e-06,0.00014624610302275737,158.44832095157702,34.897464419147944
971,HT Lup (AB)b,2.6894995850647794e-07,2.1631732592891893e-06,5.1395847257236204e-05,104.1524847851383,43.83620117168408
